"Year","State","Break1","Break2","Slope1","Slope2","Slope3","Val1","Val2","Val3","PeakWeek","UpSlope","DownSlope","PeakVal","PopDensity","Under18","Lat","MeanMaxTemp","OctMaxTemp","NovMaxTemp","DecMaxTemp","JanMaxTemp","FebMaxTemp","MarMaxTemp","AprMaxTemp","MayMaxTemp","JunMaxTemp","JulMaxTemp","AugMaxTemp","SepMaxTemp","MeanMaxRelHum","OctMaxRelHum","NovMaxRelHum","DecMaxRelHum","JanMaxRelHum","FebMaxRelHum","MarMaxRelHum","AprMaxRelHum","MayMaxRelHum","JunMaxRelHum","JulMaxRelHum","AugMaxRelHum","SepMaxRelHum","MeanMinRelHum","OctMinRelHum","NovMinRelHum","DecMinRelHum","JanMinRelHum","FebMinRelHum","MarMinRelHum","AprMinRelHum","MayMinRelHum","JunMinRelHum","JulMinRelHum","AugMinRelHum","SepMinRelHum","MeanMeanAbsHum","OctMeanAbsHum","NovMeanAbsHum","DecMeanAbsHum","JanMeanAbsHum","FebMeanAbsHum","MarMeanAbsHum","AprMeanAbsHum","MayMeanAbsHum","JunMeanAbsHum","JulMeanAbsHum","AugMeanAbsHum","SepMeanAbsHum"
2010,"Alabama",16.5234366894619,30.0728353405113,0.370447109017118,-0.439358245232004,-0.0054498526963157,1.18002563932189,7.30108499196041,1.34804497668646,16.5234366894619,0.370447109017118,-0.439358245232004,7.30108499196041,91.3145187854832,0.24026879987506,32.5901,25.3987175514916,26.5767682412441,19.836575512191,10.6246457522384,11.3541473430869,17.3313397242627,22.7222040227294,27.5723107217137,29.8080058495304,36.3583556794546,35.0758912398351,36.8688876470413,30.2763361210671,89.7306736932974,86.028613883855,89.6096889242898,82.5221203050665,84.4309108738753,88.4809471658026,89.0329642048107,89.6646130359753,93.6787665454775,91.5876326386135,93.9045181845039,93.1033799668541,94.8210615513965,36.4237670960123,28.3393618615725,40.3726116199825,39.3485365467202,39.7418806712823,35.8361627884931,36.6417436398122,35.1686689676523,35.1295341358239,33.9592158945086,40.9388608402615,32.0202639568719,39.6427302093016,0.00890399008199795,0.00711886469426993,0.00615635244922345,0.0033908791853479,0.00351357138269036,0.00493596323794354,0.00659483429897696,0.00846545364839152,0.00990724010054681,0.0142543283331121,0.0159150607863037,0.0146827913310466,0.0116881627063144
2010,"Alaska",22.7232731650118,32.5855837584419,0.26086819195562,-0.480715359948101,0.0144824516689626,-0.503329064139876,5.42445012173041,0.68348593488968,22.7232731650118,0.26086819195562,-0.480715359948101,5.42445012173041,1.17198948041312,0.26786739951012,49.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Arizona",18.4939182107872,31.3392930992097,0.319653555123669,-0.485857883127546,0.0198596665543206,-0.00106475486541002,5.9105819493791,-0.330444701889578,18.4939182107872,0.319653555123669,-0.485857883127546,5.9105819493791,54.8404076938609,0.258291744146138,34.2192,24.0389606557034,24.1483361650209,16.5509720973861,14.5835059407533,12.2163135269733,12.5364361041929,20.7217820700913,23.5763417021184,25.9318062505915,33.8453112828793,35.339425911214,36.1285779313777,32.0953164759227,55.2846936009741,62.8017310996779,58.2256150758047,67.9202824344119,66.4945028500432,69.7438135041902,54.1085358522784,49.6159518245534,40.4380231135407,29.2904332194872,51.9637242224418,60.132271788062,53.0831723490479,17.486722958318,23.2593352005099,18.4090606587143,29.8957315906488,22.7611834335509,21.9150698064608,14.5253141435634,12.900942536999,10.8540154902127,6.23413925339996,15.5316642795415,17.7545733233606,15.6890436814683,0.00428137426916557,0.0052445381640215,0.00270944288653205,0.00346526446819322,0.00243331383043495,0.00242846671888239,0.00286480643035107,0.00302703607166397,0.00281588212440489,0.00316365084786387,0.00778877783125449,0.00900458159614503,0.00618561827151619
2010,"Arkansas",19.4251514859766,30.2897196463395,0.34488232582318,-0.640298623889228,0.0160384680837483,-0.48553963073377,6.21385179321746,-0.742716249013612,19.4251514859766,0.34488232582318,-0.640298623889228,6.21385179321746,54.0954353721,0.245854051472421,34.7336,24.5074534656321,25.4990380001227,17.0512506887043,9.36766298217964,9.30276254537364,13.9895191172488,19.7360414658653,27.1981309599491,27.2087125484468,36.4986344564527,38.152619198983,38.5654834608205,30.9423856749319,83.6128027937118,73.9845448393251,84.8070769230754,81.7928101224276,84.2238758895028,88.3860898192716,81.2260410557188,80.5900457724085,93.5387322355065,87.3641004450094,82.933504911511,83.5073149724175,81.4538088578092,34.9647058495738,23.8993724750312,41.7714816698491,42.6445132579966,39.6119233845314,40.9887003905194,35.1428808727928,33.0323064208535,43.0685445932362,34.1726276753546,31.8752993048009,27.7017135943225,26.0956626403914,0.00816534620348469,0.00571788458462358,0.00545436995126087,0.00352298480405223,0.00303617718352029,0.0046940319226228,0.00525598974632406,0.00785869328247509,0.0102187390849619,0.0141038725577453,0.0151159846605008,0.0141110647006952,0.00866889429963975
2010,"California",20.9363001263217,31.5379232372737,0.207455042503753,-0.449998749290527,-0.0142201510382204,0.945372691478302,5.2887137240557,0.517996583677752,20.9363001263217,0.207455042503753,-0.449998749290527,5.2887137240557,230.868973426679,0.254531080219088,36.5341,20.6730863913037,21.6198640870712,14.9420232495251,11.9565140098923,12.5377326478833,11.9405461418158,14.9857226015749,18.307485401461,20.924028987782,26.4862821032683,30.9718630144146,32.0189047170546,30.7937995404156,76.0845577996221,77.3586394317628,78.8549629629685,84.5333308479128,77.6389174057338,80.2022044085202,85.3328212071281,81.6817408759077,75.1651864060899,73.3322218166984,70.5143281532066,66.0606339115196,62.4804841849188,33.497868191106,35.4888941213365,36.2527214111968,49.6287252439764,37.8556009470613,36.5166904182692,42.0055024461663,35.3931938361743,31.7524727258497,29.9828553663183,26.24098736363,21.2716747769699,19.461061773454,0.00554752488306866,0.00627215621484448,0.00438553907812924,0.0048132810611412,0.00384666563325746,0.00358724745104855,0.00477559109698348,0.00512844835090566,0.00513432633492925,0.00669471159772912,0.00806025801219161,0.00724505424744264,0.00645251240875913
2010,"Colorado",20.6803588169142,30.0243065993524,0.263566110498718,-0.515416205716723,-0.0181403535631002,-0.980887544566845,4.4697541925251,-0.346267919914374,20.6803588169142,0.263566110498718,-0.515416205716723,4.4697541925251,46.8796320277802,0.246064045445719,38.6777,15.799783113449,16.8938237998132,7.87112123089935,5.65182975576704,3.19633948915134,3.85522326959938,11.4142569053049,13.9344888475856,16.9321259543488,26.1902166460136,30.0419798536994,29.5279110205061,23.1897837670375,71.0675629849021,69.0298515009802,73.6619019000418,78.8537594435764,88.6674643242518,81.87538524517,68.0990448495062,69.1897408095825,67.3243444457826,54.3915718711297,66.7993262581437,66.4513025142899,68.9291790582449,24.2110363768673,24.0948231202787,27.6025764147045,36.5311676060257,34.3754774753172,29.7226628606862,22.4216049086617,21.6980111524168,21.7172488707696,13.681822387443,19.29404724787,18.6440624375427,20.8630012391555,0.00389919534721615,0.00399400365751286,0.00227318389095417,0.00246958134468561,0.0019856079066235,0.001807448929014,0.00242304169164968,0.00291237443205286,0.00358866780589199,0.0045524899008674,0.00774993320542031,0.00751247527681176,0.00530112158199091
2010,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.893192253943,0.233378748092481,41.5928,15.4236308963298,16.4560260353337,10.5549113082039,1.7807131106502,0.0451469851942079,3.21100332594233,7.93593805879414,15.785266075388,21.7441170159505,25.9286363636364,29.7344288677492,26.9611472712969,24.2423244641538,87.7089010721979,87.3421500607968,81.1573207686622,81.782615692726,86.6821007081041,89.2949239784605,79.2924969601607,84.8339356984475,84.7915707030967,91.8387472283814,92.294438881339,96.1820577927187,97.3066851441243,45.1941287245992,46.1207209784707,42.3299186991868,46.2180888348472,45.966089693155,38.1250356350966,36.4660718117443,39.564061345159,45.0179422072814,49.0833998521803,47.0298440741006,51.3583112795937,54.5181818181818,0.00643132919235785,0.00574623953937487,0.00363748780487805,0.00223032830269652,0.00185525463128531,0.00204949596135572,0.00275264537586725,0.00495657649667407,0.00764367176882914,0.0103898436807095,0.0127635376582505,0.0119562899649524,0.0109048348115299
2010,"Delaware",21.3718233280924,30.7242666864662,0.401487847985949,-0.844651140758271,3.75294240129165e-11,-3.05805625718398,5.52247109834771,-2.3770808531799,21.3718233280924,0.401487847985949,-0.844651140758271,5.52247109834771,428.428779776373,0.232921961061095,38.6777,19.2429523401805,20.0782678091398,14.2335329861111,4.05730006720432,3.46805275537633,9.21180245535714,12.5398689516129,20.19265625,25.3983702956991,30.4773784722223,34.0150033602151,30.5981266801075,26.1278472222223,86.8562250285377,89.744371639785,84.9747482638888,80.1944472446239,81.3269069220431,82.0809337797619,79.4376680107527,86.2460503472222,86.2373655913979,89.7780208333333,89.7679519489248,94.190095766129,98.2142795138889,42.663218464612,44.5587365591398,41.4952951388889,45.0881972446237,44.8140709005376,35.4840494791667,38.494438844086,41.4740711805555,43.9334425403226,42.1584461805556,37.0063928091398,42.890053763441,54.1447222222223,0.00758628246289953,0.0070859971438172,0.00453204861111111,0.00248538726478495,0.00233959845430108,0.00290810453869048,0.00375680695564516,0.00651113975694445,0.00940078377016128,0.0123903932291667,0.0139779653897849,0.012972734375,0.0123987083333333
2010,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9580.32786885246,0.176403148528405,38.9072,19.9996388542964,20.6297653958944,14.43,4.14794721407628,3.29545454545456,10.7889610389611,13.6365102639297,21.6039393939394,26.5101173020528,30.9748484848485,35.4705278592376,31.8007331378299,26.2430303030303,82.5223661270237,88.7472140762463,83.2993939393939,74.0492668621701,78.2697947214076,80.2165584415584,74.0906158357771,80.6221212121212,79.458651026393,83.9984848484848,82.8035190615836,89.6533724340176,95.2584848484849,39.7398754669988,41.7410557184751,39.0457575757576,40.2961876832845,44.0369501466276,31.5840909090909,35.5322580645161,39.0084848484848,41.5785923753666,39.5072727272727,32.5806451612903,36.9718475073314,54.6330303030303,0.00745851307596513,0.00687228739002933,0.00429527272727273,0.00229642228739003,0.00230542521994135,0.00290691558441558,0.00376023460410557,0.00663551515151515,0.00949278592375367,0.0120159393939394,0.0136074193548387,0.0125333137829912,0.0125219090909091
2010,"Florida",16.7010982320705,34.5779425487114,0.169680709818355,-0.301582255429893,0.150610658942698,2.14795268047523,4.98180688323903,-0.40953214574261,16.7010982320705,0.169680709818355,-0.301582255429893,4.98180688323903,316.113729508197,0.216787617723354,27.8744,28.2629710036526,29.14147911978,24.9923658610727,16.9217436712115,19.0933659885563,23.5402209139457,26.6513948340024,30.3204905760745,32.3455106423664,35.184847621219,33.7593880087671,34.6582266890252,32.407424380605,95.2185901904129,92.8919156259635,92.7272351421153,88.4536604739447,95.0381882235278,94.4442572959415,94.2434781489495,94.5543954248364,95.7231399761705,97.395224958199,99.0799556506774,99.383581924893,98.6936342909248,40.8786870428474,38.9945309856867,41.4254841161251,37.715739596662,41.2481462277328,38.3953850726333,37.3272082726546,37.3027112783099,35.0698950472906,38.3829529563768,47.9785100686934,48.3980241383872,48.1207284541726,0.0115091307460233,0.0110847684347558,0.00905968426052593,0.00510859685509612,0.00634551726166837,0.00774647840531561,0.00890893160790198,0.0111754371865025,0.0120194158098348,0.0153384907280742,0.0171696305326332,0.0180986662106703,0.0158640544535644
